id,z,x,code,key,pos
2685,33,51,12,center_pane,3351
2686,34,51,12,center_pane,3451
2687,35,51,12,center_pane,3551
2688,36,51,1,wall,3651
2689,37,51,12,center_pane,3751
2690,38,51,12,center_pane,3851
2691,39,51,12,center_pane,3951
2692,40,51,12,center_pane,4051
2693,41,51,1,wall,4151
2694,42,51,12,center_pane,4251
2695,43,51,12,center_pane,4351
2696,44,51,12,center_pane,4451
2697,45,51,12,center_pane,4551
2698,46,51,12,center_pane,4651
2699,47,51,12,center_pane,4751
2700,48,51,12,center_pane,4851
2701,49,51,12,center_pane,4951
2702,50,51,1,wall,5051
2703,51,51,1,wall,5151
2704,0,52,1,wall,052
2705,1,52,1,wall,152
2706,2,52,12,center_pane,252
2707,3,52,12,center_pane,352
2708,4,52,5,red,452
2709,5,52,12,center_pane,552
2710,6,52,12,center_pane,652
2711,7,52,12,center_pane,752
2712,8,52,12,center_pane,852
2713,9,52,1,wall,952
2714,10,52,12,center_pane,1052
2715,11,52,12,center_pane,1152
2716,12,52,12,center_pane,1252
2717,13,52,12,center_pane,1352
2718,14,52,1,wall,1452
2719,15,52,12,center_pane,1552
2720,16,52,12,center_pane,1652
2721,17,52,12,center_pane,1752
2722,18,52,12,center_pane,1852
2723,19,52,12,center_pane,1952
2724,20,52,12,center_pane,2052
2725,21,52,12,center_pane,2152
2726,22,52,12,center_pane,2252
2727,23,52,12,center_pane,2352
2728,24,52,12,center_pane,2452
2729,25,52,1,wall,2552
2730,26,52,12,center_pane,2652
2731,27,52,12,center_pane,2752
2732,28,52,12,center_pane,2852
2733,29,52,12,center_pane,2952
2734,30,52,12,center_pane,3052
2735,31,52,12,center_pane,3152
2736,32,52,12,center_pane,3252
2737,33,52,12,center_pane,3352
2738,34,52,12,center_pane,3452
2739,35,52,12,center_pane,3552
2740,36,52,1,wall,3652
2741,37,52,12,center_pane,3752
2742,38,52,12,center_pane,3852
2743,39,52,12,center_pane,3952
2744,40,52,12,center_pane,4052
2745,41,52,1,wall,4152
2746,42,52,1,wall,4252
2747,43,52,1,wall,4352
2748,44,52,1,wall,4452
2749,45,52,1,wall,4552
2750,46,52,1,wall,4652
2751,47,52,12,center_pane,4752
2752,48,52,12,center_pane,4852
2753,49,52,12,center_pane,4952
2754,50,52,1,wall,5052
2755,51,52,1,wall,5152
2756,0,53,1,wall,053
2757,1,53,1,wall,153
2758,2,53,12,center_pane,253
2759,3,53,12,center_pane,353
2760,4,53,12,center_pane,453
2761,5,53,12,center_pane,553
2762,6,53,12,center_pane,653
2763,7,53,12,center_pane,753
2764,8,53,12,center_pane,853
2765,9,53,1,wall,953
2766,10,53,12,center_pane,1053
2767,11,53,12,center_pane,1153
2768,12,53,12,center_pane,1253
2769,13,53,12,center_pane,1353
2770,14,53,1,wall,1453
2771,15,53,12,center_pane,1553
2772,16,53,12,center_pane,1653
2773,17,53,12,center_pane,1753
2774,18,53,12,center_pane,1853
2775,19,53,12,center_pane,1953
2776,20,53,12,center_pane,2053
2777,21,53,12,center_pane,2153
2778,22,53,12,center_pane,2253
2779,23,53,12,center_pane,2353
2780,24,53,12,center_pane,2453
2781,25,53,1,wall,2553
2782,26,53,12,center_pane,2653
2783,27,53,12,center_pane,2753
2784,28,53,12,center_pane,2853
2785,29,53,12,center_pane,2953
2786,30,53,12,center_pane,3053
2787,31,53,12,center_pane,3153
2788,32,53,12,center_pane,3253
2789,33,53,12,center_pane,3353
2790,34,53,12,center_pane,3453
2791,35,53,12,center_pane,3553
2792,36,53,1,wall,3653
2793,37,53,12,center_pane,3753
2794,38,53,12,center_pane,3853
2795,39,53,12,center_pane,3953
2796,40,53,12,center_pane,4053
2797,41,53,1,wall,4153
2798,42,53,1,wall,4253
2799,43,53,1,wall,4353
2800,44,53,12,center_pane,4453
2801,45,53,12,center_pane,4553
2802,46,53,12,center_pane,4653
2803,47,53,12,center_pane,4753
2804,48,53,12,center_pane,4853
2805,49,53,12,center_pane,4953
2806,50,53,1,wall,5053
2807,51,53,1,wall,5153
2808,0,54,1,wall,054
2809,1,54,1,wall,154
2810,2,54,1,wall,254
2811,3,54,1,wall,354
2812,4,54,1,wall,454
2813,5,54,1,wall,554
2814,6,54,1,wall,654
2815,7,54,1,wall,754
2816,8,54,1,wall,854
2817,9,54,1,wall,954
2818,10,54,12,center_pane,1054
2819,11,54,12,center_pane,1154
2820,12,54,12,center_pane,1254
2821,13,54,12,center_pane,1354
2822,14,54,1,wall,1454
2823,15,54,12,center_pane,1554
2824,16,54,12,center_pane,1654
2825,17,54,12,center_pane,1754
2826,18,54,12,center_pane,1854
2827,19,54,12,center_pane,1954
2828,20,54,12,center_pane,2054
2829,21,54,12,center_pane,2154
2830,22,54,12,center_pane,2254
2831,23,54,3,green,2354
2832,24,54,12,center_pane,2454
2833,25,54,1,wall,2554
2834,26,54,12,center_pane,2654
2835,27,54,12,center_pane,2754
2836,28,54,12,center_pane,2854
2837,29,54,12,center_pane,2954
2838,30,54,3,green,3054
2839,31,54,12,center_pane,3154
2840,32,54,12,center_pane,3254
2841,33,54,12,center_pane,3354
2842,34,54,12,center_pane,3454
2843,35,54,12,center_pane,3554
2844,36,54,1,wall,3654
2845,37,54,12,center_pane,3754
2846,38,54,12,center_pane,3854
2847,39,54,12,center_pane,3954
2848,40,54,12,center_pane,4054
2849,41,54,1,wall,4154
2850,42,54,1,wall,4254
2851,43,54,12,center_pane,4354
2852,44,54,3,green,4454
2853,45,54,12,center_pane,4554
2854,46,54,12,center_pane,4654
2855,47,54,12,center_pane,4754
2856,48,54,12,center_pane,4854
2857,49,54,12,center_pane,4954
2858,50,54,1,wall,5054
2859,51,54,1,wall,5154
2860,0,55,1,wall,055
2861,1,55,1,wall,155
2862,2,55,12,center_pane,255
2863,3,55,12,center_pane,355
2864,4,55,12,center_pane,455
2865,5,55,12,center_pane,555
2866,6,55,12,center_pane,655
2867,7,55,12,center_pane,755
2868,8,55,12,center_pane,855
2869,9,55,2,door,955
2870,10,55,12,center_pane,1055
2871,11,55,12,center_pane,1155
2872,12,55,12,center_pane,1255
2873,13,55,12,center_pane,1355
2874,14,55,1,wall,1455
2875,15,55,1,wall,1555
2876,16,55,12,center_pane,1655
2877,17,55,12,center_pane,1755
2878,18,55,12,center_pane,1855
2879,19,55,12,center_pane,1955
2880,20,55,12,center_pane,2055
2881,21,55,12,center_pane,2155
2882,22,55,12,center_pane,2255
2883,23,55,12,center_pane,2355
2884,24,55,12,center_pane,2455
2885,25,55,1,wall,2555
2886,26,55,12,center_pane,2655
2887,27,55,12,center_pane,2755
2888,28,55,12,center_pane,2855
2889,29,55,12,center_pane,2955
2890,30,55,12,center_pane,3055
2891,31,55,12,center_pane,3155
2892,32,55,12,center_pane,3255
2893,33,55,12,center_pane,3355
2894,34,55,12,center_pane,3455
2895,35,55,1,wall,3555
2896,36,55,1,wall,3655
2897,37,55,12,center_pane,3755
2898,38,55,12,center_pane,3855
2899,39,55,12,center_pane,3955
2900,40,55,12,center_pane,4055
2901,41,55,1,wall,4155
2902,42,55,9,rubble,4255
2903,43,55,12,center_pane,4355
2904,44,55,12,center_pane,4455
2905,45,55,12,center_pane,4555
2906,46,55,12,center_pane,4655
2907,47,55,12,center_pane,4755
2908,48,55,12,center_pane,4855
2909,49,55,12,center_pane,4955
2910,50,55,1,wall,5055
2911,51,55,1,wall,5155
2912,0,56,1,wall,056
2913,1,56,1,wall,156
2914,2,56,12,center_pane,256
2915,3,56,12,center_pane,356
2916,4,56,12,center_pane,456
2917,5,56,12,center_pane,556
2918,6,56,12,center_pane,656
2919,7,56,12,center_pane,756
2920,8,56,12,center_pane,856
2921,9,56,1,wall,956
2922,10,56,12,center_pane,1056
2923,11,56,12,center_pane,1156
2924,12,56,12,center_pane,1256
2925,13,56,12,center_pane,1356
2926,14,56,1,wall,1456
2927,15,56,1,wall,1556
2928,16,56,1,wall,1656
2929,17,56,12,center_pane,1756
2930,18,56,,,1856
2931,19,56,12,center_pane,1956
2932,20,56,5,red,2056
2933,21,56,12,center_pane,2156
2934,22,56,12,center_pane,2256
2935,23,56,12,center_pane,2356
2936,24,56,12,center_pane,2456
2937,25,56,1,wall,2556
2938,26,56,12,center_pane,2656
2939,27,56,12,center_pane,2756
2940,28,56,12,center_pane,2856
2941,29,56,12,center_pane,2956
2942,30,56,12,center_pane,3056
2943,31,56,12,center_pane,3156
2944,32,56,12,center_pane,3256
2945,33,56,12,center_pane,3356
2946,34,56,1,wall,3456
2947,35,56,1,wall,3556
2948,36,56,1,wall,3656
2949,37,56,12,center_pane,3756
2950,38,56,12,center_pane,3856
2951,39,56,12,center_pane,3956
2952,40,56,12,center_pane,4056
2953,41,56,1,wall,4156
2954,42,56,6,yellow,4256
2955,43,56,9,rubble,4356
2956,44,56,12,center_pane,4456
2957,45,56,12,center_pane,4556
2958,46,56,12,center_pane,4656
2959,47,56,12,center_pane,4756
2960,48,56,12,center_pane,4856
2961,49,56,12,center_pane,4956
2962,50,56,1,wall,5056
2963,51,56,1,wall,5156
2964,0,57,1,wall,057
2965,1,57,1,wall,157
2966,2,57,12,center_pane,257
2967,3,57,12,center_pane,357
2968,4,57,12,center_pane,457
2969,5,57,1,wall,557
2970,6,57,1,wall,657
2971,7,57,1,wall,757
2972,8,57,1,wall,857
2973,9,57,1,wall,957
2974,10,57,12,center_pane,1057
2975,11,57,12,center_pane,1157
2976,12,57,12,center_pane,1257
2977,13,57,12,center_pane,1357
2978,14,57,1,wall,1457
2979,15,57,1,wall,1557
2980,16,57,1,wall,1657
2981,17,57,1,wall,1757
2982,18,57,1,wall,1857
2983,19,57,1,wall,1957
2984,20,57,1,wall,2057
2985,21,57,1,wall,2157
2986,22,57,1,wall,2257
2987,23,57,2,door,2357
2988,24,57,2,door,2457
2989,25,57,1,wall,2557
2990,26,57,2,door,2657
2991,27,57,2,door,2757
2992,28,57,1,wall,2857
2993,29,57,1,wall,2957
2994,30,57,1,wall,3057
2995,31,57,1,wall,3157
2996,32,57,1,wall,3257
2997,33,57,1,wall,3357
2998,34,57,1,wall,3457
2999,35,57,1,wall,3557
3000,36,57,1,wall,3657
3001,37,57,12,center_pane,3757
3002,38,57,12,center_pane,3857
3003,39,57,12,center_pane,3957
3004,40,57,12,center_pane,4057
3005,41,57,1,wall,4157
3006,42,57,9,rubble,4257
3007,43,57,12,center_pane,4357
3008,44,57,12,center_pane,4457
3009,45,57,12,center_pane,4557
3010,46,57,12,center_pane,4657
3011,47,57,12,center_pane,4757
3012,48,57,12,center_pane,4857
3013,49,57,12,center_pane,4957
3014,50,57,1,wall,5057
3015,51,57,1,wall,5157
3016,0,58,1,wall,058
3017,1,58,1,wall,158
3018,2,58,12,center_pane,258
3019,3,58,12,center_pane,358
3020,4,58,12,center_pane,458
3021,5,58,12,center_pane,558
3022,6,58,5,red,658
3023,7,58,1,wall,758
3024,8,58,1,wall,858
3025,9,58,1,wall,958
3026,10,58,12,center_pane,1058
3027,11,58,12,center_pane,1158
3028,12,58,12,center_pane,1258
3029,13,58,12,center_pane,1358
3030,14,58,12,center_pane,1458
3031,15,58,12,center_pane,1558
3032,16,58,12,center_pane,1658
3033,17,58,12,center_pane,1758
3034,18,58,12,center_pane,1858
3035,19,58,12,center_pane,1958
3036,20,58,12,center_pane,2058
3037,21,58,12,center_pane,2158
3038,22,58,12,center_pane,2258
3039,23,58,12,center_pane,2358
3040,24,58,12,center_pane,2458
3041,25,58,12,center_pane,2558
3042,26,58,12,center_pane,2658
3043,27,58,12,center_pane,2758
3044,28,58,12,center_pane,2858
3045,29,58,12,center_pane,2958
3046,30,58,12,center_pane,3058
3047,31,58,12,center_pane,3158
3048,32,58,12,center_pane,3258
3049,33,58,12,center_pane,3358
3050,34,58,12,center_pane,3458
3051,35,58,12,center_pane,3558
3052,36,58,12,center_pane,3658
3053,37,58,12,center_pane,3758
3054,38,58,12,center_pane,3858
3055,39,58,12,center_pane,3958
3056,40,58,12,center_pane,4058
3057,41,58,1,wall,4158
3058,42,58,1,wall,4258
3059,43,58,1,wall,4358
3060,44,58,1,wall,4458
3061,45,58,1,wall,4558
3062,46,58,1,wall,4658
3063,47,58,1,wall,4758
3064,48,58,1,wall,4858
3065,49,58,1,wall,4958
3066,50,58,1,wall,5058
3067,51,58,1,wall,5158
3068,0,59,1,wall,059
3069,1,59,1,wall,159
3070,2,59,,,259
3071,3,59,12,center_pane,359
3072,4,59,12,center_pane,459
3073,5,59,12,center_pane,559
3074,6,59,12,center_pane,659
3075,7,59,12,center_pane,759
3076,8,59,1,wall,859
3077,9,59,1,wall,959
3078,10,59,12,center_pane,1059
3079,11,59,12,center_pane,1159
3080,12,59,12,center_pane,1259
3081,13,59,12,center_pane,1359
3082,14,59,12,center_pane,1459
3083,15,59,12,center_pane,1559
3084,16,59,12,center_pane,1659
3085,17,59,12,center_pane,1759
3086,18,59,12,center_pane,1859
3087,19,59,12,center_pane,1959
3088,20,59,12,center_pane,2059
3089,21,59,12,center_pane,2159
3090,22,59,12,center_pane,2259
3091,23,59,12,center_pane,2359
3092,24,59,12,center_pane,2459
3093,25,59,12,center_pane,2559
3094,26,59,12,center_pane,2659
3095,27,59,12,center_pane,2759
3096,28,59,12,center_pane,2859
3097,29,59,12,center_pane,2959
3098,30,59,12,center_pane,3059
3099,31,59,12,center_pane,3159
3100,32,59,12,center_pane,3259
3101,33,59,12,center_pane,3359
3102,34,59,12,center_pane,3459
3103,35,59,12,center_pane,3559
3104,36,59,12,center_pane,3659
3105,37,59,12,center_pane,3759
3106,38,59,12,center_pane,3859
3107,39,59,12,center_pane,3959
3108,40,59,12,center_pane,4059
3109,41,59,2,door,4159
3110,42,59,12,center_pane,4259
3111,43,59,12,center_pane,4359
3112,44,59,12,center_pane,4459
3113,45,59,12,center_pane,4559
3114,46,59,12,center_pane,4659
3115,47,59,12,center_pane,4759
3116,48,59,12,center_pane,4859
3117,49,59,12,center_pane,4959
3118,50,59,1,wall,5059
3119,51,59,1,wall,5159
3120,0,60,1,wall,060
3121,1,60,1,wall,160
3122,2,60,12,center_pane,260
3123,3,60,12,center_pane,360
3124,4,60,12,center_pane,460
3125,5,60,12,center_pane,560
3126,6,60,12,center_pane,660
3127,7,60,12,center_pane,760
3128,8,60,12,center_pane,860
3129,9,60,1,wall,960
3130,10,60,12,center_pane,1060
3131,11,60,12,center_pane,1160
3132,12,60,12,center_pane,1260
3133,13,60,12,center_pane,1360
3134,14,60,12,center_pane,1460
3135,15,60,12,center_pane,1560
3136,16,60,12,center_pane,1660
3137,17,60,12,center_pane,1760
3138,18,60,12,center_pane,1860
3139,19,60,12,center_pane,1960
3140,20,60,12,center_pane,2060
3141,21,60,12,center_pane,2160
3142,22,60,12,center_pane,2260
3143,23,60,12,center_pane,2360
3144,24,60,12,center_pane,2460
3145,25,60,12,center_pane,2560
3146,26,60,12,center_pane,2660
3147,27,60,12,center_pane,2760
3148,28,60,12,center_pane,2860
3149,29,60,12,center_pane,2960
3150,30,60,12,center_pane,3060
3151,31,60,12,center_pane,3160
3152,32,60,12,center_pane,3260
3153,33,60,12,center_pane,3360
3154,34,60,12,center_pane,3460
3155,35,60,12,center_pane,3560
3156,36,60,12,center_pane,3660
3157,37,60,12,center_pane,3760
3158,38,60,12,center_pane,3860
3159,39,60,12,center_pane,3960
3160,40,60,12,center_pane,4060
3161,41,60,1,wall,4160
3162,42,60,12,center_pane,4260
3163,43,60,12,center_pane,4360
3164,44,60,12,center_pane,4460
3165,45,60,12,center_pane,4560
3166,46,60,12,center_pane,4660
3167,47,60,12,center_pane,4760
3168,48,60,12,center_pane,4860
3169,49,60,12,center_pane,4960
3170,50,60,1,wall,5060
3171,51,60,1,wall,5160
3172,0,61,1,wall,061
3173,1,61,1,wall,161
3174,2,61,12,center_pane,261
3175,3,61,12,center_pane,361
3176,4,61,12,center_pane,461
3177,5,61,12,center_pane,561
3178,6,61,12,center_pane,661
3179,7,61,12,center_pane,761
3180,8,61,12,center_pane,861
3181,9,61,1,wall,961
3182,10,61,12,center_pane,1061
3183,11,61,12,center_pane,1161
3184,12,61,12,center_pane,1261
3185,13,61,12,center_pane,1361
3186,14,61,12,center_pane,1461
3187,15,61,12,center_pane,1561
3188,16,61,12,center_pane,1661
3189,17,61,12,center_pane,1761
3190,18,61,12,center_pane,1861
3191,19,61,12,center_pane,1961
3192,20,61,12,center_pane,2061
3193,21,61,12,center_pane,2161
3194,22,61,12,center_pane,2261
3195,23,61,12,center_pane,2361
3196,24,61,12,center_pane,2461
3197,25,61,12,center_pane,2561
3198,26,61,12,center_pane,2661
3199,27,61,12,center_pane,2761
3200,28,61,12,center_pane,2861
3201,29,61,12,center_pane,2961
3202,30,61,12,center_pane,3061
3203,31,61,12,center_pane,3161
3204,32,61,12,center_pane,3261
3205,33,61,12,center_pane,3361
3206,34,61,12,center_pane,3461
3207,35,61,12,center_pane,3561
3208,36,61,12,center_pane,3661
3209,37,61,12,center_pane,3761
3210,38,61,12,center_pane,3861
3211,39,61,12,center_pane,3961
3212,40,61,12,center_pane,4061
3213,41,61,1,wall,4161
3214,42,61,1,wall,4261
3215,43,61,1,wall,4361
3216,44,61,1,wall,4461
3217,45,61,1,wall,4561
3218,46,61,1,wall,4661
3219,47,61,12,center_pane,4761
3220,48,61,12,center_pane,4861
3221,49,61,12,center_pane,4961
3222,50,61,1,wall,5061
3223,51,61,1,wall,5161
3224,0,62,1,wall,062
3225,1,62,1,wall,162
3226,2,62,12,center_pane,262
3227,3,62,12,center_pane,362
3228,4,62,12,center_pane,462
3229,5,62,12,center_pane,562
3230,6,62,12,center_pane,662
3231,7,62,12,center_pane,762
3232,8,62,12,center_pane,862
3233,9,62,1,wall,962
3234,10,62,12,center_pane,1062
3235,11,62,12,center_pane,1162
3236,12,62,12,center_pane,1262
3237,13,62,12,center_pane,1362
3238,14,62,1,wall,1462
3239,15,62,1,wall,1562
3240,16,62,1,wall,1662
3241,17,62,1,wall,1762
3242,18,62,1,wall,1862
3243,19,62,1,wall,1962
3244,20,62,1,wall,2062
3245,21,62,1,wall,2162
3246,22,62,1,wall,2262
3247,23,62,1,wall,2362
3248,24,62,1,wall,2462
3249,25,62,1,wall,2562
3250,26,62,1,wall,2662
3251,27,62,1,wall,2762
3252,28,62,1,wall,2862
3253,29,62,1,wall,2962
3254,30,62,1,wall,3062
3255,31,62,1,wall,3162
3256,32,62,1,wall,3262
3257,33,62,2,door,3362
3258,34,62,2,door,3462
3259,35,62,1,wall,3562
3260,36,62,1,wall,3662
3261,37,62,12,center_pane,3762
3262,38,62,12,center_pane,3862
3263,39,62,12,center_pane,3962
3264,40,62,12,center_pane,4062
3265,41,62,1,wall,4162
3266,42,62,1,wall,4262
3267,43,62,1,wall,4362
3268,44,62,12,center_pane,4462
3269,45,62,12,center_pane,4562
3270,46,62,12,center_pane,4662
3271,47,62,12,center_pane,4762
3272,48,62,12,center_pane,4862
3273,49,62,12,center_pane,4962
3274,50,62,1,wall,5062
3275,51,62,1,wall,5162
3276,0,63,1,wall,063
3277,1,63,1,wall,163
3278,2,63,12,center_pane,263
3279,3,63,12,center_pane,363
3280,4,63,12,center_pane,463
3281,5,63,12,center_pane,563
3282,6,63,12,center_pane,663
3283,7,63,12,center_pane,763
3284,8,63,12,center_pane,863
3285,9,63,1,wall,963
3286,10,63,12,center_pane,1063
3287,11,63,12,center_pane,1163
3288,12,63,12,center_pane,1263
3289,13,63,12,center_pane,1363
3290,14,63,1,wall,1463
3291,15,63,1,wall,1563
3292,16,63,1,wall,1663
3293,17,63,12,center_pane,1763
3294,18,63,9,rubble,1863
3295,19,63,12,center_pane,1963
3296,20,63,12,center_pane,2063
3297,21,63,12,center_pane,2163
3298,22,63,12,center_pane,2263
3299,23,63,12,center_pane,2363
3300,24,63,12,center_pane,2463
3301,25,63,12,center_pane,2563
3302,26,63,12,center_pane,2663
3303,27,63,12,center_pane,2763
3304,28,63,12,center_pane,2863
3305,29,63,12,center_pane,2963
3306,30,63,12,center_pane,3063
3307,31,63,12,center_pane,3163
3308,32,63,12,center_pane,3263
3309,33,63,12,center_pane,3363
3310,34,63,12,center_pane,3463
3311,35,63,12,center_pane,3563
3312,36,63,1,wall,3663
3313,37,63,12,center_pane,3763
3314,38,63,12,center_pane,3863
3315,39,63,12,center_pane,3963
3316,40,63,12,center_pane,4063
3317,41,63,1,wall,4163
3318,42,63,1,wall,4263
3319,43,63,12,center_pane,4363
3320,44,63,12,center_pane,4463
3321,45,63,5,red,4563
3322,46,63,12,center_pane,4663
3323,47,63,9,rubble,4763
3324,48,63,12,center_pane,4863
3325,49,63,12,center_pane,4963
3326,50,63,1,wall,5063
3327,51,63,1,wall,5163
3328,0,64,1,wall,064
3329,1,64,1,wall,164
3330,2,64,12,center_pane,264
3331,3,64,12,center_pane,364
3332,4,64,12,center_pane,464
3333,5,64,9,rubble,564
3334,6,64,12,center_pane,664
3335,7,64,12,center_pane,764
3336,8,64,12,center_pane,864
3337,9,64,1,wall,964
3338,10,64,12,center_pane,1064
3339,11,64,12,center_pane,1164
3340,12,64,12,center_pane,1264
3341,13,64,12,center_pane,1364
3342,14,64,1,wall,1464
3343,15,64,12,center_pane,1564
3344,16,64,12,center_pane,1664
3345,17,64,9,rubble,1764
3346,18,64,6,yellow,1864
3347,19,64,9,rubble,1964
3348,20,64,12,center_pane,2064
3349,21,64,12,center_pane,2164
3350,22,64,12,center_pane,2264
3351,23,64,12,center_pane,2364
3352,24,64,12,center_pane,2464
3353,25,64,12,center_pane,2564
3354,26,64,12,center_pane,2664
3355,27,64,12,center_pane,2764
3356,28,64,12,center_pane,2864
3357,29,64,12,center_pane,2964
3358,30,64,12,center_pane,3064
3359,31,64,12,center_pane,3164
3360,32,64,12,center_pane,3264
3361,33,64,12,center_pane,3364
3362,34,64,12,center_pane,3464
3363,35,64,12,center_pane,3564
3364,36,64,1,wall,3664
3365,37,64,12,center_pane,3764
3366,38,64,12,center_pane,3864
3367,39,64,12,center_pane,3964
3368,40,64,12,center_pane,4064
3369,41,64,1,wall,4164
3370,42,64,12,center_pane,4264
3371,43,64,12,center_pane,4364
3372,44,64,12,center_pane,4464
3373,45,64,12,center_pane,4564
3374,46,64,9,rubble,4664
3375,47,64,6,yellow,4764
3376,48,64,9,rubble,4864
3377,49,64,12,center_pane,4964
3378,50,64,1,wall,5064
3379,51,64,1,wall,5164
3380,0,65,1,wall,065
3381,1,65,1,wall,165
3382,2,65,12,center_pane,265
3383,3,65,12,center_pane,365
3384,4,65,9,rubble,465
3385,5,65,6,yellow,565
3386,6,65,9,rubble,665
3387,7,65,12,center_pane,765
3388,8,65,12,center_pane,865
3389,9,65,1,wall,965
3390,10,65,12,center_pane,1065
3391,11,65,12,center_pane,1165
3392,12,65,12,center_pane,1265
3393,13,65,12,center_pane,1365
3394,14,65,1,wall,1465
3395,15,65,12,center_pane,1565
3396,16,65,12,center_pane,1665
3397,17,65,12,center_pane,1765
3398,18,65,9,rubble,1865
3399,19,65,12,center_pane,1965
3400,20,65,12,center_pane,2065
3401,21,65,12,center_pane,2165
3402,22,65,12,center_pane,2265
3403,23,65,12,center_pane,2365
3404,24,65,12,center_pane,2465
3405,25,65,12,center_pane,2565
3406,26,65,12,center_pane,2665
3407,27,65,12,center_pane,2765
3408,28,65,12,center_pane,2865
3409,29,65,3,green,2965
3410,30,65,12,center_pane,3065
3411,31,65,12,center_pane,3165
3412,32,65,12,center_pane,3265
3413,33,65,12,center_pane,3365
3414,34,65,12,center_pane,3465
3415,35,65,12,center_pane,3565
3416,36,65,1,wall,3665
3417,37,65,12,center_pane,3765
3418,38,65,12,center_pane,3865
3419,39,65,12,center_pane,3965
3420,40,65,12,center_pane,4065
3421,41,65,1,wall,4165
3422,42,65,12,center_pane,4265
3423,43,65,12,center_pane,4365
3424,44,65,12,center_pane,4465
3425,45,65,12,center_pane,4565
3426,46,65,12,center_pane,4665
3427,47,65,9,rubble,4765
3428,48,65,12,center_pane,4865
3429,49,65,12,center_pane,4965
3430,50,65,1,wall,5065
3431,51,65,1,wall,5165
3432,0,66,1,wall,066
3433,1,66,1,wall,166
3434,2,66,12,center_pane,266
3435,3,66,12,center_pane,366
3436,4,66,12,center_pane,466
3437,5,66,9,rubble,566
3438,6,66,12,center_pane,666
3439,7,66,12,center_pane,766
3440,8,66,12,center_pane,866
3441,9,66,1,wall,966
3442,10,66,12,center_pane,1066
3443,11,66,12,center_pane,1166
3444,12,66,12,center_pane,1266
3445,13,66,12,center_pane,1366
3446,14,66,1,wall,1466
3447,15,66,12,center_pane,1566
3448,16,66,12,center_pane,1666
3449,17,66,12,center_pane,1766
3450,18,66,12,center_pane,1866
3451,19,66,12,center_pane,1966
3452,20,66,12,center_pane,2066
3453,21,66,12,center_pane,2166
3454,22,66,12,center_pane,2266
3455,23,66,12,center_pane,2366
3456,24,66,12,center_pane,2466
3457,25,66,12,center_pane,2566
3458,26,66,12,center_pane,2666
3459,27,66,12,center_pane,2766
3460,28,66,12,center_pane,2866
3461,29,66,12,center_pane,2966
3462,30,66,12,center_pane,3066
3463,31,66,12,center_pane,3166
3464,32,66,12,center_pane,3266
3465,33,66,12,center_pane,3366
3466,34,66,12,center_pane,3466
3467,35,66,12,center_pane,3566
3468,36,66,1,wall,3666
3469,37,66,12,center_pane,3766
3470,38,66,12,center_pane,3866
3471,39,66,12,center_pane,3966
3472,40,66,12,center_pane,4066
3473,41,66,1,wall,4166
3474,42,66,12,center_pane,4266
3475,43,66,12,center_pane,4366
3476,44,66,12,center_pane,4466
3477,45,66,12,center_pane,4566
3478,46,66,12,center_pane,4666
3479,47,66,12,center_pane,4766
3480,48,66,12,center_pane,4866
3481,49,66,12,center_pane,4966
3482,50,66,1,wall,5066
3483,51,66,1,wall,5166
3484,0,67,1,wall,067
3485,1,67,1,wall,167
3486,2,67,12,center_pane,267
3487,3,67,12,center_pane,367
3488,4,67,12,center_pane,467
3489,5,67,12,center_pane,567
3490,6,67,12,center_pane,667
3491,7,67,12,center_pane,767
3492,8,67,12,center_pane,867
3493,9,67,1,wall,967
3494,10,67,12,center_pane,1067
3495,11,67,12,center_pane,1167
3496,12,67,12,center_pane,1267
3497,13,67,12,center_pane,1367
3498,14,67,1,wall,1467
3499,15,67,12,center_pane,1567
3500,16,67,12,center_pane,1667
3501,17,67,12,center_pane,1767
3502,18,67,12,center_pane,1867
3503,19,67,12,center_pane,1967
3504,20,67,12,center_pane,2067
3505,21,67,12,center_pane,2167
3506,22,67,12,center_pane,2267
3507,23,67,12,center_pane,2367
3508,24,67,12,center_pane,2467
3509,25,67,12,center_pane,2567
3510,26,67,12,center_pane,2667
3511,27,67,12,center_pane,2767
3512,28,67,12,center_pane,2867
3513,29,67,12,center_pane,2967
3514,30,67,12,center_pane,3067
3515,31,67,12,center_pane,3167
3516,32,67,12,center_pane,3267
3517,33,67,12,center_pane,3367
3518,34,67,12,center_pane,3467
3519,35,67,12,center_pane,3567
3520,36,67,1,wall,3667
3521,37,67,12,center_pane,3767
3522,38,67,12,center_pane,3867
3523,39,67,12,center_pane,3967
3524,40,67,12,center_pane,4067
3525,41,67,1,wall,4167
3526,42,67,1,wall,4267
3527,43,67,1,wall,4367
3528,44,67,1,wall,4467
3529,45,67,1,wall,4567
3530,46,67,1,wall,4667
3531,47,67,1,wall,4767
3532,48,67,1,wall,4867
3533,49,67,1,wall,4967
3534,50,67,1,wall,5067
3535,51,67,1,wall,5167
3536,0,68,1,wall,068
3537,1,68,1,wall,168
3538,2,68,12,center_pane,268
3539,3,68,12,center_pane,368
3540,4,68,12,center_pane,468
3541,5,68,12,center_pane,568
3542,6,68,12,center_pane,668
3543,7,68,12,center_pane,768
3544,8,68,12,center_pane,868
3545,9,68,1,wall,968
3546,10,68,12,center_pane,1068
3547,11,68,12,center_pane,1168
